Havza-Althavza-il-ilçe Listesi
Akarçay (HAVZA)
Afyon-Akarçay (ALT HAVZA) Havzasý: (Akarçay)
Yalova_Merkez Ýlçe (ÝLÇE)  ili: (Yalova)
Meriç-Ergene (HAVZA)
Bedre (Teke) (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Havsa (ÝLÇE)  ili: (Edirne)
Süloðlu (ÝLÇE)  ili: (Edirne)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Babaeski (ÝLÇE)  ili: (Kýrklareli)
Kýrklareli_Merkez Ýlçe (ÝLÇE)  ili: (Kýrklareli)
Kofçaz (ÝLÇE)  ili: (Kýrklareli)
Pehlivanköy (ÝLÇE)  ili: (Kýrklareli)
Çerkezköy (ALT HAVZA) Havzasý: (Meriç-Ergene)
Ýstanbul (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Çatalca (ÝLÇE)  ili: (Ýstanbul)
Çerkezköy (ÝLÇE)  ili: (Ýstanbul)
Kapaklý (ÝLÇE)  ili: (Ýstanbul)
NaN (ÝLÇE)  ili: (Ýstanbul)
Silivri (ÝLÇE)  ili: (Ýstanbul)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Çatalca (ÝLÇE)  ili: (Tekirdað)
Çerkezköy (ÝLÇE)  ili: (Tekirdað)
Çorlu (ÝLÇE)  ili: (Tekirdað)
Ergene (ÝLÇE)  ili: (Tekirdað)
Kapaklý (ÝLÇE)  ili: (Tekirdað)
NaN (ÝLÇE)  ili: (Tekirdað)
Saray (ÝLÇE)  ili: (Tekirdað)
Silivri (ÝLÇE)  ili: (Tekirdað)
Ergene (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Meriç (ÝLÇE)  ili: (Edirne)
Uzunköprü (ÝLÇE)  ili: (Edirne)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Babaeski (ÝLÇE)  ili: (Kýrklareli)
Lüleburgaz (ÝLÇE)  ili: (Kýrklareli)
Pehlivanköy (ÝLÇE)  ili: (Kýrklareli)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Çerkezköy (ÝLÇE)  ili: (Tekirdað)
Çorlu (ÝLÇE)  ili: (Tekirdað)
Ergene (ÝLÇE)  ili: (Tekirdað)
Hayrabolu (ÝLÇE)  ili: (Tekirdað)
Kapaklý (ÝLÇE)  ili: (Tekirdað)
Malkara (ÝLÇE)  ili: (Tekirdað)
Muratlý (ÝLÇE)  ili: (Tekirdað)
Süleymanpaþa (ÝLÇE)  ili: (Tekirdað)
Hayrabolu-Dedecik (ALT HAVZA) Havzasý: (Meriç-Ergene)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Malkara (ÝLÇE)  ili: (Tekirdað)
Süleymanpaþa (ÝLÇE)  ili: (Tekirdað)
Hayrabolu-Inecik (ALT HAVZA) Havzasý: (Meriç-Ergene)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Süleymanpaþa (ÝLÇE)  ili: (Tekirdað)
Hayrabolu-Karaidemir (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Uzunköprü (ÝLÇE)  ili: (Edirne)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Babaeski (ÝLÇE)  ili: (Kýrklareli)
Lüleburgaz (ÝLÇE)  ili: (Kýrklareli)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Hayrabolu (ÝLÇE)  ili: (Tekirdað)
Malkara (ÝLÇE)  ili: (Tekirdað)
Muratlý (ÝLÇE)  ili: (Tekirdað)
Süleymanpaþa (ÝLÇE)  ili: (Tekirdað)
Ipsala (ALT HAVZA) Havzasý: (Meriç-Ergene)
Çanakkale (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Gelibolu (ÝLÇE)  ili: (Çanakkale)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Enez (ÝLÇE)  ili: (Edirne)
Ýpsala (ÝLÇE)  ili: (Edirne)
Keþan (ÝLÇE)  ili: (Edirne)
Meriç (ÝLÇE)  ili: (Edirne)
Uzunköprü (ÝLÇE)  ili: (Edirne)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Malkara (ÝLÇE)  ili: (Tekirdað)
Kirklareli (ALT HAVZA) Havzasý: (Meriç-Ergene)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Babaeski (ÝLÇE)  ili: (Kýrklareli)
Kýrklareli_Merkez Ýlçe (ÝLÇE)  ili: (Kýrklareli)
Kofçaz (ÝLÇE)  ili: (Kýrklareli)
Lüleburgaz (ÝLÇE)  ili: (Kýrklareli)
Pýnarhisar (ÝLÇE)  ili: (Kýrklareli)
Meriç (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Edirne_Merkez Ýlçe (ÝLÇE)  ili: (Edirne)
Havsa (ÝLÇE)  ili: (Edirne)
Lalapaþa (ÝLÇE)  ili: (Edirne)
Meriç (ÝLÇE)  ili: (Edirne)
Süloðlu (ÝLÇE)  ili: (Edirne)
Uzunköprü (ÝLÇE)  ili: (Edirne)
Poyrali (ALT HAVZA) Havzasý: (Meriç-Ergene)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Demirköy (ÝLÇE)  ili: (Kýrklareli)
Kýrklareli_Merkez Ýlçe (ÝLÇE)  ili: (Kýrklareli)
Lüleburgaz (ÝLÇE)  ili: (Kýrklareli)
Pýnarhisar (ÝLÇE)  ili: (Kýrklareli)
Vize (ÝLÇE)  ili: (Kýrklareli)
Saray (ALT HAVZA) Havzasý: (Meriç-Ergene)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Vize (ÝLÇE)  ili: (Kýrklareli)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Ergene (ÝLÇE)  ili: (Tekirdað)
Kapaklý (ÝLÇE)  ili: (Tekirdað)
Saray (ÝLÇE)  ili: (Tekirdað)
Süloglu (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Edirne_Merkez Ýlçe (ÝLÇE)  ili: (Edirne)
Havsa (ÝLÇE)  ili: (Edirne)
Lalapaþa (ÝLÇE)  ili: (Edirne)
Süloðlu (ÝLÇE)  ili: (Edirne)
Uzunköprü (ÝLÇE)  ili: (Edirne)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Kýrklareli_Merkez Ýlçe (ÝLÇE)  ili: (Kýrklareli)
Kofçaz (ÝLÇE)  ili: (Kýrklareli)
Pehlivanköy (ÝLÇE)  ili: (Kýrklareli)
Tunca (ALT HAVZA) Havzasý: (Meriç-Ergene)
Edirne (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Edirne_Merkez Ýlçe (ÝLÇE)  ili: (Edirne)
Lalapaþa (ÝLÇE)  ili: (Edirne)
Vize (ALT HAVZA) Havzasý: (Meriç-Ergene)
Kýrklareli (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Lüleburgaz (ÝLÇE)  ili: (Kýrklareli)
Vize (ÝLÇE)  ili: (Kýrklareli)
Tekirdað (ÞEHÝR)  Havzasý: (Meriç-Ergene)
Ergene (ÝLÇE)  ili: (Tekirdað)
Kapaklý (ÝLÇE)  ili: (Tekirdað)
Saray (ÝLÇE)  ili: (Tekirdað)
NaN (HAVZA)
 (ALT HAVZA) Havzasý: (NaN)
 (ÞEHÝR)  Havzasý: (NaN)
Arsuz (ÝLÇE)  ili: ()
Bakýrköy (ÝLÇE)  ili: ()
Dörtyol (ÝLÇE)  ili: ()
Erzin (ÝLÇE)  ili: ()
Ýskenderun (ÝLÇE)  ili: ()
Pendik (ÝLÇE)  ili: ()
Tuzla (ÝLÇE)  ili: ()
Zeytinburnu (ÝLÇE)  ili: ()
Antalya (ÞEHÝR)  Havzasý: (NaN)
Alanya (ÝLÇE)  ili: (Antalya)
Demre (ÝLÇE)  ili: (Antalya)
Finike (ÝLÇE)  ili: (Antalya)
Konyaaltý (ÝLÇE)  ili: (Antalya)
Manavgat (ÝLÇE)  ili: (Antalya)
Muratpaþa (ÝLÇE)  ili: (Antalya)
Artvin (ÞEHÝR)  Havzasý: (NaN)
Borçka (ÝLÇE)  ili: (Artvin)
Þavþat (ÝLÇE)  ili: (Artvin)
Balýkesir (ÞEHÝR)  Havzasý: (NaN)
Ayvacýk (ÝLÇE)  ili: (Balýkesir)
Çanakkale (ÞEHÝR)  Havzasý: (NaN)
Ayvacýk (ÝLÇE)  ili: (Çanakkale)
Eceabat (ÝLÇE)  ili: (Çanakkale)
Gelibolu (ÝLÇE)  ili: (Çanakkale)
Hatay (ÞEHÝR)  Havzasý: (NaN)
Altýnözü (ÝLÇE)  ili: (Hatay)
Arsuz (ÝLÇE)  ili: (Hatay)
Hassa (ÝLÇE)  ili: (Hatay)
Ýskenderun (ÝLÇE)  ili: (Hatay)
Kýrýkhan (ÝLÇE)  ili: (Hatay)
Yayladaðý (ÝLÇE)  ili: (Hatay)
Ýstanbul (ÞEHÝR)  Havzasý: (NaN)
Arnavutköy (ÝLÇE)  ili: (Ýstanbul)
Bakýrköy (ÝLÇE)  ili: (Ýstanbul)
Eyüp (ÝLÇE)  ili: (Ýstanbul)
Marmara Ereðlisi (ÝLÇE)  ili: (Ýstanbul)
Pendik (ÝLÇE)  ili: (Ýstanbul)
Sarýyer (ÝLÇE)  ili: (Ýstanbul)
Silivri (ÝLÇE)  ili: (Ýstanbul)
Tuzla (ÝLÇE)  ili: (Ýstanbul)
Zeytinburnu (ÝLÇE)  ili: (Ýstanbul)
Ýzmir (ÞEHÝR)  Havzasý: (NaN)
Aliaða (ÝLÇE)  ili: (Ýzmir)
Bayraklý (ÝLÇE)  ili: (Ýzmir)
Bergama (ÝLÇE)  ili: (Ýzmir)
Çeþme (ÝLÇE)  ili: (Ýzmir)
Foça (ÝLÇE)  ili: (Ýzmir)
Karaburun (ÝLÇE)  ili: (Ýzmir)
Konak (ÝLÇE)  ili: (Ýzmir)
Menemen (ÝLÇE)  ili: (Ýzmir)
Urla (ÝLÇE)  ili: (Ýzmir)
Kastamonu (ÞEHÝR)  Havzasý: (NaN)
Bozkurt (ÝLÇE)  ili: (Kastamonu)
Ýnebolu (ÝLÇE)  ili: (Kastamonu)
Mersin (ÞEHÝR)  Havzasý: (NaN)
Akdeniz (ÝLÇE)  ili: (Mersin)
Tarsus (ÝLÇE)  ili: (Mersin)
Muðla (ÞEHÝR)  Havzasý: (NaN)
Köyceðiz (ÝLÇE)  ili: (Muðla)
Ortaca (ÝLÇE)  ili: (Muðla)
Rize (ÞEHÝR)  Havzasý: (NaN)
Ardeþen (ÝLÇE)  ili: (Rize)
Fýndýklý (ÝLÇE)  ili: (Rize)
Sinop (ÞEHÝR)  Havzasý: (NaN)
Ayancýk (ÝLÇE)  ili: (Sinop)
Erfelek (ÝLÇE)  ili: (Sinop)
Þýrnak (ÞEHÝR)  Havzasý: (NaN)
Cizre (ÝLÇE)  ili: (Þýrnak)
Silopi (ÝLÇE)  ili: (Þýrnak)
Tekirdað (ÞEHÝR)  Havzasý: (NaN)
Marmara Ereðlisi (ÝLÇE)  ili: (Tekirdað)
Silivri (ÝLÇE)  ili: (Tekirdað)
Trabzon (ÞEHÝR)  Havzasý: (NaN)
Ýyidere (ÝLÇE)  ili: (Trabzon)
Of (ÝLÇE)  ili: (Trabzon)
Van (ÞEHÝR)  Havzasý: (NaN)
Çaldýran (ÝLÇE)  ili: (Van)
Doðubayazýt (ÝLÇE)  ili: (Van)
Özalp (ÝLÇE)  ili: (Van)
Saray (ÝLÇE)  ili: (Van)
Yalova (ÞEHÝR)  Havzasý: (NaN)
Çiftlikköy (ÝLÇE)  ili: (Yalova)
Yalova_Merkez Ýlçe (ÝLÇE)  ili: (Yalova)
Zonguldak (ÞEHÝR)  Havzasý: (NaN)
Ereðli (ÝLÇE)  ili: (Zonguldak)
Kozlu (ÝLÇE)  ili: (Zonguldak)
Sakarya (HAVZA)
Altintas (ALT HAVZA) Havzasý: (Sakarya)
Afyonkarahisar (ÞEHÝR)  Havzasý: (Sakarya)
Afyonkarahisar_Merkez Ýlçe (ÝLÇE)  ili: (Afyonkarahisar)
Hocalar (ÝLÇE)  ili: (Afyonkarahisar)
Ýhsaniye (ÝLÇE)  ili: (Afyonkarahisar)
Sinanpaþa (ÝLÇE)  ili: (Afyonkarahisar)
Kütahya (ÞEHÝR)  Havzasý: (Sakarya)
Altýntaþ (ÝLÇE)  ili: (Kütahya)
Aslanapa (ÝLÇE)  ili: (Kütahya)
Dumlupýnar (ÝLÇE)  ili: (Kütahya)
Gediz (ÝLÇE)  ili: (Kütahya)
Kütahya_Merkez Ýlçe (ÝLÇE)  ili: (Kütahya)
Uþak (ÞEHÝR)  Havzasý: (Sakarya)
Banaz (ÝLÇE)  ili: (Uþak)
Ankara Taskin (ALT HAVZA) Havzasý: (Sakarya)
 (ÞEHÝR)  Havzasý: (Sakarya)
Beypazarý (ÝLÇE)  ili: ()
Çamlýdere (ÝLÇE)  ili: ()
Gerede (ÝLÇE)  ili: ()
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Akyurt (ÝLÇE)  ili: (Ankara)
Altýndað (ÝLÇE)  ili: (Ankara)
Ayaþ (ÝLÇE)  ili: (Ankara)
Bala (ÝLÇE)  ili: (Ankara)
Beypazarý (ÝLÇE)  ili: (Ankara)
Çamlýdere (ÝLÇE)  ili: (Ankara)
Çankaya (ÝLÇE)  ili: (Ankara)
Çubuk (ÝLÇE)  ili: (Ankara)
Dörtdivan (ÝLÇE)  ili: (Ankara)
Elmadað (ÝLÇE)  ili: (Ankara)
Etimesgut (ÝLÇE)  ili: (Ankara)
Gerede (ÝLÇE)  ili: (Ankara)
Gölbaþý (ÝLÇE)  ili: (Ankara)
Güdül (ÝLÇE)  ili: (Ankara)
Kazan (ÝLÇE)  ili: (Ankara)
Keçiören (ÝLÇE)  ili: (Ankara)
Kýzýlcahamam (ÝLÇE)  ili: (Ankara)
Mamak (ÝLÇE)  ili: (Ankara)
Orta (ÝLÇE)  ili: (Ankara)
Pursaklar (ÝLÇE)  ili: (Ankara)
Sincan (ÝLÇE)  ili: (Ankara)
Yenimahalle (ÝLÇE)  ili: (Ankara)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Beypazarý (ÝLÇE)  ili: (Bolu)
Çamlýdere (ÝLÇE)  ili: (Bolu)
Dörtdivan (ÝLÇE)  ili: (Bolu)
Gerede (ÝLÇE)  ili: (Bolu)
Çankýrý (ÞEHÝR)  Havzasý: (Sakarya)
Çerkeþ (ÝLÇE)  ili: (Çankýrý)
Gerede (ÝLÇE)  ili: (Çankýrý)
Orta (ÝLÇE)  ili: (Çankýrý)
Ankara-Kayalibogazi (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Gölbaþý (ÝLÇE)  ili: (Ankara)
Haymana (ÝLÇE)  ili: (Ankara)
Ankara-Sakarya (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Ayaþ (ÝLÇE)  ili: (Ankara)
Beypazarý (ÝLÇE)  ili: (Ankara)
Polatlý (ÝLÇE)  ili: (Ankara)
Ankara-Temelli (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Ayaþ (ÝLÇE)  ili: (Ankara)
Etimesgut (ÝLÇE)  ili: (Ankara)
Gölbaþý (ÝLÇE)  ili: (Ankara)
Polatlý (ÝLÇE)  ili: (Ankara)
Sincan (ÝLÇE)  ili: (Ankara)
Asagi Porsuk (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Polatlý (ÝLÇE)  ili: (Ankara)
Sivrihisar (ÝLÇE)  ili: (Ankara)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Alpu (ÝLÇE)  ili: (Eskiþehir)
Beylikova (ÝLÇE)  ili: (Eskiþehir)
Günyüzü (ÝLÇE)  ili: (Eskiþehir)
Mahmudiye (ÝLÇE)  ili: (Eskiþehir)
Mihalýççýk (ÝLÇE)  ili: (Eskiþehir)
Polatlý (ÝLÇE)  ili: (Eskiþehir)
Sivrihisar (ÝLÇE)  ili: (Eskiþehir)
Asagi Sakarya (ALT HAVZA) Havzasý: (Sakarya)
Düzce (ÞEHÝR)  Havzasý: (Sakarya)
Cumayeri (ÝLÇE)  ili: (Düzce)
Gölyaka (ÝLÇE)  ili: (Düzce)
Gümüþova (ÝLÇE)  ili: (Düzce)
Kocaeli (ÞEHÝR)  Havzasý: (Sakarya)
Ýzmit (ÝLÇE)  ili: (Kocaeli)
Kandýra (ÝLÇE)  ili: (Kocaeli)
Kartepe (ÝLÇE)  ili: (Kocaeli)
Sakarya (ÞEHÝR)  Havzasý: (Sakarya)
Adapazarý (ÝLÇE)  ili: (Sakarya)
Akyazý (ÝLÇE)  ili: (Sakarya)
Arifiye (ÝLÇE)  ili: (Sakarya)
Erenler (ÝLÇE)  ili: (Sakarya)
Ferizli (ÝLÇE)  ili: (Sakarya)
Geyve (ÝLÇE)  ili: (Sakarya)
Hendek (ÝLÇE)  ili: (Sakarya)
Karapürçek (ÝLÇE)  ili: (Sakarya)
Karasu (ÝLÇE)  ili: (Sakarya)
Kaynarca (ÝLÇE)  ili: (Sakarya)
Kocaali (ÝLÇE)  ili: (Sakarya)
Pamukova (ÝLÇE)  ili: (Sakarya)
Sapanca (ÝLÇE)  ili: (Sakarya)
Serdivan (ÝLÇE)  ili: (Sakarya)
Söðütlü (ÝLÇE)  ili: (Sakarya)
Ayas-Asartepe (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Ayaþ (ÝLÇE)  ili: (Ankara)
Beypazarý (ÝLÇE)  ili: (Ankara)
Güdül (ÝLÇE)  ili: (Ankara)
Kazan (ÝLÇE)  ili: (Ankara)
Kýzýlcahamam (ÝLÇE)  ili: (Ankara)
Sincan (ÝLÇE)  ili: (Ankara)
Bilecik-Kizildamlar (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bilecik_Merkez Ýlçe (ÝLÇE)  ili: (Bilecik)
Bozüyük (ÝLÇE)  ili: (Bilecik)
Söðüt (ÝLÇE)  ili: (Bilecik)
Gökçekaya (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Göynük (ÝLÇE)  ili: (Ankara)
Nallýhan (ÝLÇE)  ili: (Ankara)
Seben (ÝLÇE)  ili: (Ankara)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Göynük (ÝLÇE)  ili: (Bolu)
Mudurnu (ÝLÇE)  ili: (Bolu)
Nallýhan (ÝLÇE)  ili: (Bolu)
Seben (ÝLÇE)  ili: (Bolu)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Alpu (ÝLÇE)  ili: (Eskiþehir)
Mihalýççýk (ÝLÇE)  ili: (Eskiþehir)
Göynük Enerji Grubu (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Gölpazarý (ÝLÇE)  ili: (Bilecik)
Osmaneli (ÝLÇE)  ili: (Bilecik)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Göynük (ÝLÇE)  ili: (Bolu)
Taraklý (ÝLÇE)  ili: (Bolu)
Sakarya (ÞEHÝR)  Havzasý: (Sakarya)
Akyazý (ÝLÇE)  ili: (Sakarya)
Geyve (ÝLÇE)  ili: (Sakarya)
Karapürçek (ÝLÇE)  ili: (Sakarya)
Taraklý (ÝLÇE)  ili: (Sakarya)
Güdül-Tilkikaya (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Ayaþ (ÝLÇE)  ili: (Ankara)
Beypazarý (ÝLÇE)  ili: (Ankara)
Çamlýdere (ÝLÇE)  ili: (Ankara)
Güdül (ÝLÇE)  ili: (Ankara)
Kýbrýscýk (ÝLÇE)  ili: (Ankara)
Kýzýlcahamam (ÝLÇE)  ili: (Ankara)
Nallýhan (ÝLÇE)  ili: (Ankara)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Kýbrýscýk (ÝLÇE)  ili: (Bolu)
Haymana-Degirmendere (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Gölbaþý (ÝLÇE)  ili: (Ankara)
Haymana (ÝLÇE)  ili: (Ankara)
Polatlý (ÝLÇE)  ili: (Ankara)
Sincan (ÝLÇE)  ili: (Ankara)
Ilgin (ALT HAVZA) Havzasý: (Sakarya)
Konya (ÞEHÝR)  Havzasý: (Sakarya)
Beyþehir (ÝLÇE)  ili: (Konya)
Cihanbeyli (ÝLÇE)  ili: (Konya)
Derbent (ÝLÇE)  ili: (Konya)
Doðanhisar (ÝLÇE)  ili: (Konya)
Hüyük (ÝLÇE)  ili: (Konya)
Ilgýn (ÝLÇE)  ili: (Konya)
Kadýnhaný (ÝLÇE)  ili: (Konya)
Sarayönü (ÝLÇE)  ili: (Konya)
Selçuklu (ÝLÇE)  ili: (Konya)
Tuzlukçu (ÝLÇE)  ili: (Konya)
Yunak (ÝLÇE)  ili: (Konya)
Inegöl-Yenisehir (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bilecik_Merkez Ýlçe (ÝLÇE)  ili: (Bilecik)
Bozüyük (ÝLÇE)  ili: (Bilecik)
Pazaryeri (ÝLÇE)  ili: (Bilecik)
Bursa (ÞEHÝR)  Havzasý: (Sakarya)
Ýnegöl (ÝLÇE)  ili: (Bursa)
Ýznik (ÝLÇE)  ili: (Bursa)
Keles (ÝLÇE)  ili: (Bursa)
Kestel (ÝLÇE)  ili: (Bursa)
Yeniþehir (ÝLÇE)  ili: (Bursa)
Kütahya (ÞEHÝR)  Havzasý: (Sakarya)
Domaniç (ÝLÇE)  ili: (Kütahya)
Inönü-Yusuflar (ALT HAVZA) Havzasý: (Sakarya)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Ýnönü (ÝLÇE)  ili: (Eskiþehir)
Tepebaþý (ÝLÇE)  ili: (Eskiþehir)
Izmit (ALT HAVZA) Havzasý: (Sakarya)
Kocaeli (ÞEHÝR)  Havzasý: (Sakarya)
Kartepe (ÝLÇE)  ili: (Kocaeli)
Sakarya (ÞEHÝR)  Havzasý: (Sakarya)
Sapanca (ÝLÇE)  ili: (Sakarya)
Karasu Enereji Grubu (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bilecik_Merkez Ýlçe (ÝLÇE)  ili: (Bilecik)
Bozüyük (ÝLÇE)  ili: (Bilecik)
Pazaryeri (ÝLÇE)  ili: (Bilecik)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Ýnönü (ÝLÇE)  ili: (Eskiþehir)
Mudurnu Nehir Santrali (ALT HAVZA) Havzasý: (Sakarya)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Akyazý (ÝLÇE)  ili: (Bolu)
Göynük (ÝLÇE)  ili: (Bolu)
Mudurnu (ÝLÇE)  ili: (Bolu)
Düzce (ÞEHÝR)  Havzasý: (Sakarya)
Gölyaka (ÝLÇE)  ili: (Düzce)
Sakarya (ÞEHÝR)  Havzasý: (Sakarya)
Akyazý (ÝLÇE)  ili: (Sakarya)
Hendek (ÝLÇE)  ili: (Sakarya)
Karapürçek (ÝLÇE)  ili: (Sakarya)
Taraklý (ÝLÇE)  ili: (Sakarya)
Orta Sakarya-Pamukova (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bilecik_Merkez Ýlçe (ÝLÇE)  ili: (Bilecik)
Gölpazarý (ÝLÇE)  ili: (Bilecik)
Osmaneli (ÝLÇE)  ili: (Bilecik)
Bursa (ÞEHÝR)  Havzasý: (Sakarya)
Ýznik (ÝLÇE)  ili: (Bursa)
Yeniþehir (ÝLÇE)  ili: (Bursa)
Kocaeli (ÞEHÝR)  Havzasý: (Sakarya)
Baþiskele (ÝLÇE)  ili: (Kocaeli)
Kartepe (ÝLÇE)  ili: (Kocaeli)
Sakarya (ÞEHÝR)  Havzasý: (Sakarya)
Akyazý (ÝLÇE)  ili: (Sakarya)
Geyve (ÝLÇE)  ili: (Sakarya)
Karapürçek (ÝLÇE)  ili: (Sakarya)
Pamukova (ÝLÇE)  ili: (Sakarya)
Taraklý (ÝLÇE)  ili: (Sakarya)
Orta Sakarya-Sariyar (ALT HAVZA) Havzasý: (Sakarya)
Ankara (ÞEHÝR)  Havzasý: (Sakarya)
Beypazarý (ÝLÇE)  ili: (Ankara)
Nallýhan (ÝLÇE)  ili: (Ankara)
Bolu (ÞEHÝR)  Havzasý: (Sakarya)
Bolu_Merkez Ýlçe (ÝLÇE)  ili: (Bolu)
Dörtdivan (ÝLÇE)  ili: (Bolu)
Kýbrýscýk (ÝLÇE)  ili: (Bolu)
Mudurnu (ÝLÇE)  ili: (Bolu)
Seben (ÝLÇE)  ili: (Bolu)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Alpu (ÝLÇE)  ili: (Eskiþehir)
Mihalýççýk (ÝLÇE)  ili: (Eskiþehir)
Pazaryeri-Bakras (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bilecik_Merkez Ýlçe (ÝLÇE)  ili: (Bilecik)
Bozüyük (ÝLÇE)  ili: (Bilecik)
Pazaryeri (ÝLÇE)  ili: (Bilecik)
Bursa (ÞEHÝR)  Havzasý: (Sakarya)
Ýnegöl (ÝLÇE)  ili: (Bursa)
Porsuk-Daridere (ALT HAVZA) Havzasý: (Sakarya)
Bilecik (ÞEHÝR)  Havzasý: (Sakarya)
Bozüyük (ÝLÇE)  ili: (Bilecik)
Söðüt (ÝLÇE)  ili: (Bilecik)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Ýnönü (ÝLÇE)  ili: (Eskiþehir)
Tepebaþý (ÝLÇE)  ili: (Eskiþehir)
Kütahya (ÞEHÝR)  Havzasý: (Sakarya)
Kütahya_Merkez Ýlçe (ÝLÇE)  ili: (Kütahya)
Tavþanlý (ÝLÇE)  ili: (Kütahya)
Porsuk-Eskisehir (ALT HAVZA) Havzasý: (Sakarya)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Alpu (ÝLÇE)  ili: (Eskiþehir)
Beylikova (ÝLÇE)  ili: (Eskiþehir)
Mihalýççýk (ÝLÇE)  ili: (Eskiþehir)
Odunpazarý (ÝLÇE)  ili: (Eskiþehir)
Seyitgazi (ÝLÇE)  ili: (Eskiþehir)
Tepebaþý (ÝLÇE)  ili: (Eskiþehir)
Kütahya (ÞEHÝR)  Havzasý: (Sakarya)
Kütahya_Merkez Ýlçe (ÝLÇE)  ili: (Kütahya)
Porsuk-Keskin (ALT HAVZA) Havzasý: (Sakarya)
Eskiþehir (ÞEHÝR)  Havzasý: (Sakarya)
Tepebaþý (ÝLÇE)  ili: (Eskiþehir)
Porsuk-Kureysler (ALT HAVZA) Havzasý: (Sakarya)
Kütahya (ÞEHÝR)  Havzasý: (Sakarya)
Altýntaþ (ÝLÇE)  ili: (Kütahya)
